region_id,avg_y_count_7d,pos_rate_7d,topk_sel_rate_7d_rf,avg_y_count_3d,pos_rate_3d,topk_sel_rate_3d_logit,policy_tier
IL__CPD_DIST_12,198.40384615384616,0.7692307692307693,0.9935897435897436,85.27868852459017,0.7213114754098361,0.9918032786885246,Tier-1 (persistent hotspot)
IL__CPD_DIST_8,183.46153846153845,0.6538461538461539,0.935897435897436,79.10655737704919,0.6475409836065574,0.9371584699453552,Tier-1 (persistent hotspot)
IL__CPD_DIST_1,178.26923076923077,0.5769230769230769,0.8333333333333334,76.6639344262295,0.5491803278688525,0.7213114754098361,Tier-1 (persistent hotspot)
IL__CPD_DIST_18,177.5,0.5769230769230769,0.6858974358974358,76.28688524590164,0.5655737704918032,0.5765027322404371,Tier-1 (persistent hotspot)
IL__CPD_DIST_11,177.26923076923077,0.5769230769230769,0.6282051282051282,76.36065573770492,0.5163934426229508,0.9480874316939891,Tier-1 (persistent hotspot)
IL__CPD_DIST_6,169.6153846153846,0.34615384615384615,0.3846153846153846,72.98360655737704,0.45901639344262296,0.6639344262295083,Tier-2 (elevated)
IL__CPD_DIST_19,168.90384615384616,0.34615384615384615,0.36538461538461536,72.73770491803279,0.38524590163934425,0.06010928961748627,Tier-2 (elevated)
IL__CPD_DIST_2,162.6346153846154,0.2692307692307692,0.0384615384615384,70.08196721311475,0.3114754098360656,0.013661202185792332,Tier-3 (monitor)
