region_id,time_id,lag_0,lag_1,lag_2,lag_4,rolling_mean_4,rolling_sum_4,ewma_4,neighbor_lag_0,neighbor_lag_1,neighbor_roll_mean_4,neighbor_ewma_4,self_neighbor_ratio_lag0,lag1_share_theft_larceny,lag1_share_assault_battery,lag1_share_burglary,lag1_share_robbery,lag1_share_motor_vehicle_theft,lag1_share_drug_narcotics,month,weekofyear,quarter,sin_weekofyear,cos_weekofyear,region_train_mean,region_train_std,region_train_count,region_seen_in_train,y,y_count
IL__CPD_DIST_1,2025-03-10,193,166.0,159.0,153.0,162.25,649.0,162.78846845877865,127.34782608695652,113.56521739130434,111.51086956521739,113.00751006533876,1.515534312051895,0.5301204819277109,0.2710843373493976,0.03614457831325301,0.0,0.0963855421686747,0.06626506024096386,3,11,1,0.970941817426052,0.23931566428755804,179.357833655706,57.011674324223684,517,1,1,178.0
IL__CPD_DIST_1,2025-03-17,178,193.0,166.0,171.0,172.25,689.0,174.87308107526718,120.8695652173913,127.34782608695652,116.96739130434783,118.74363647398587,1.4726618705035972,0.5284974093264249,0.3005181347150259,0.025906735751295335,0.031088082901554404,0.05699481865284974,0.05699481865284974,3,12,1,0.992708874098054,0.120536680255323,179.357833655706,57.011674324223684,517,1,0,160.0
IL__CPD_DIST_1,2025-03-24,160,178.0,193.0,159.0,174.0,696.0,176.1238486451603,119.52173913043478,120.8695652173913,119.08695652173913,119.59400797134805,1.3386686067660967,0.5337078651685393,0.2808988764044944,0.0449438202247191,0.028089887640449437,0.07865168539325842,0.033707865168539325,3,13,1,1.0,-1.6081226496766366e-16,179.357833655706,57.011674324223684,517,1,0,169.0
IL__CPD_DIST_1,2025-03-31,169,160.0,178.0,166.0,174.25,697.0,169.67430918709618,116.3913043478261,119.52173913043478,120.32608695652173,119.56510043498275,1.4519985057900635,0.5,0.29375,0.01875,0.04375,0.075,0.06875,3,14,1,0.992708874098054,-0.12053668025532288,179.357833655706,57.011674324223684,517,1,0,150.0
IL__CPD_DIST_1,2025-04-07,150,169.0,160.0,193.0,175.0,700.0,169.4045855122577,122.0,116.3913043478261,121.03260869565217,118.29558200012008,1.2295081967213115,0.47928994082840237,0.2781065088757396,0.047337278106508875,0.03550295857988166,0.0650887573964497,0.09467455621301775,4,15,2,0.9709418174260521,-0.2393156642875575,179.357833655706,57.011674324223684,517,1,1,193.0
IL__CPD_DIST_1,2025-04-14,193,150.0,169.0,178.0,164.25,657.0,161.64275130735462,124.8695652173913,122.0,119.69565217391305,119.77734920007205,1.5456128133704736,0.4666666666666667,0.22666666666666666,0.06,0.04,0.09333333333333334,0.11333333333333333,4,16,2,0.9350162426854148,-0.35460488704253545,179.357833655706,57.011674324223684,517,1,1,183.0
IL__CPD_DIST_1,2025-04-21,183,193.0,150.0,160.0,168.0,672.0,174.18565078441276,129.0,124.8695652173913,120.69565217391303,121.81423560699976,1.4186046511627908,0.5544041450777202,0.24870466321243523,0.03626943005181347,0.015544041450777202,0.07772020725388601,0.06735751295336788,4,17,2,0.8854560256532099,-0.4647231720437685,179.357833655706,57.011674324223684,517,1,1,177.0
IL__CPD_DIST_1,2025-04-28,177,183.0,193.0,169.0,173.75,695.0,177.71139047064764,127.26086956521739,129.0,123.06521739130434,124.68854136419986,1.390843867441066,0.5136612021857924,0.29508196721311475,0.0273224043715847,0.04371584699453552,0.060109289617486336,0.060109289617486336,4,18,2,0.8229838658936565,-0.5680647467311557,179.357833655706,57.011674324223684,517,1,1,178.0
IL__CPD_DIST_1,2025-05-05,178,177.0,183.0,150.0,175.75,703.0,177.4268342823886,125.6086956521739,127.26086956521739,125.78260869565217,125.71747264460687,1.4170993423329872,0.5706214689265536,0.2542372881355932,0.005649717514124294,0.011299435028248588,0.12429378531073447,0.03389830508474576,5,19,2,0.7485107481711013,-0.6631226582407951,179.357833655706,57.011674324223684,517,1,1,185.0
IL__CPD_DIST_1,2025-05-12,185,178.0,177.0,193.0,182.75,731.0,177.65610056943316,132.04347826086956,125.6086956521739,126.68478260869564,125.67396184763369,1.4010536713862365,0.5561797752808989,0.23595505617977527,0.028089887640449437,0.05056179775280899,0.08426966292134831,0.0449438202247191,5,20,2,0.6631226582407952,-0.7485107481711012,179.357833655706,57.011674324223684,517,1,1,220.0
IL__CPD_DIST_1,2025-05-19,220,185.0,178.0,183.0,180.75,723.0,180.5936603416599,126.17391304347827,132.04347826086956,128.4782608695652,128.22176841292804,1.7436250861474845,0.5567567567567567,0.23243243243243245,0.043243243243243246,0.032432432432432434,0.0972972972972973,0.03783783783783784,5,21,2,0.5680647467311558,-0.8229838658936564,179.357833655706,57.011674324223684,517,1,0,169.0
IL__CPD_DIST_1,2025-05-26,169,220.0,185.0,177.0,190.0,760.0,196.35619620499594,137.17391304347825,126.17391304347827,127.77173913043477,127.40262626514813,1.232012678288431,0.5727272727272728,0.2681818181818182,0.031818181818181815,0.013636363636363636,0.08181818181818182,0.031818181818181815,5,22,2,0.46472317204376906,-0.8854560256532096,179.357833655706,57.011674324223684,517,1,1,183.0
IL__CPD_DIST_1,2025-06-02,183,169.0,220.0,178.0,188.0,752.0,185.41371772299755,133.17391304347825,137.17391304347825,130.25,131.31114097648017,1.3741429970617043,0.5266272189349113,0.3076923076923077,0.023668639053254437,0.04142011834319527,0.05917159763313609,0.04142011834319527,6,23,2,0.35460488704253584,-0.9350162426854147,179.357833655706,57.011674324223684,517,1,1,189.0
IL__CPD_DIST_1,2025-06-09,189,183.0,169.0,185.0,189.25,757.0,184.44823063379852,136.17391304347825,133.17391304347825,132.14130434782606,132.0562498032794,1.3879310344827587,0.47540983606557374,0.3224043715846995,0.03825136612021858,0.03278688524590164,0.07650273224043716,0.0546448087431694,6,24,2,0.23931566428755768,-0.970941817426052,179.357833655706,57.011674324223684,517,1,1,208.0
IL__CPD_DIST_1,2025-06-16,208,189.0,183.0,220.0,190.25,761.0,186.2689383802791,135.0,136.17391304347825,133.17391304347825,133.70331509935895,1.5407407407407407,0.5026455026455027,0.3544973544973545,0.015873015873015872,0.037037037037037035,0.06878306878306878,0.021164021164021163,6,25,2,0.12053668025532308,-0.992708874098054,179.357833655706,57.011674324223684,517,1,1,217.0
IL__CPD_DIST_1,2025-06-23,217,208.0,189.0,169.0,187.25,749.0,194.96136302816745,144.3913043478261,135.0,135.3804347826087,134.22198905961537,1.5028605841613971,0.5096153846153846,0.3125,0.028846153846153848,0.04807692307692308,0.08173076923076923,0.019230769230769232,6,26,2,-3.216245299353273e-16,-1.0,179.357833655706,57.011674324223684,517,1,0,168.0
IL__CPD_DIST_1,2025-06-30,168,217.0,208.0,183.0,199.25,797.0,203.77681781690046,147.47826086956522,144.3913043478261,137.18478260869566,138.28971517489967,1.1391509433962264,0.48847926267281105,0.2995391705069124,0.03225806451612903,0.027649769585253458,0.11059907834101383,0.041474654377880185,6,27,2,-0.12053668025532283,-0.992708874098054,179.357833655706,57.011674324223684,517,1,1,208.0
IL__CPD_DIST_1,2025-07-07,208,168.0,217.0,189.0,195.5,782.0,189.46609069014028,137.52173913043478,147.47826086956522,140.76086956521738,141.96513345276588,1.5124881441669302,0.4880952380952381,0.30357142857142855,0.047619047619047616,0.017857142857142856,0.07738095238095238,0.06547619047619048,7,28,3,-0.23931566428755743,-0.9709418174260521,179.357833655706,57.011674324223684,517,1,1,226.0
IL__CPD_DIST_1,2025-07-14,226,208.0,168.0,208.0,200.25,801.0,196.87965441408417,145.1304347826087,137.52173913043478,141.09782608695653,140.18777572383345,1.5572198921509888,0.4567307692307692,0.27884615384615385,0.07211538461538461,0.057692307692307696,0.07211538461538461,0.0625,7,29,3,-0.3546048870425356,-0.9350162426854148,179.357833655706,57.011674324223684,517,1,1,191.0
IL__CPD_DIST_1,2025-07-21,191,226.0,208.0,217.0,204.75,819.0,208.5277926484505,136.82608695652175,145.1304347826087,143.6304347826087,142.16483934734356,1.3959326342548457,0.48672566371681414,0.26991150442477874,0.05309734513274336,0.04424778761061947,0.11061946902654868,0.035398230088495575,7,30,3,-0.46472317204376806,-0.8854560256532101,179.357833655706,57.011674324223684,517,1,1,234.0
IL__CPD_DIST_1,2025-07-28,234,191.0,226.0,168.0,198.25,793.0,201.5166755890703,139.82608695652175,136.82608695652175,141.7391304347826,140.02933839101485,1.6735074626865671,0.5078534031413613,0.2670157068062827,0.02617801047120419,0.010471204188481676,0.13089005235602094,0.05759162303664921,7,31,3,-0.5680647467311556,-0.8229838658936565,179.357833655706,57.011674324223684,517,1,1,198.0
IL__CPD_DIST_1,2025-08-04,198,234.0,191.0,208.0,214.75,859.0,214.51000535344218,133.52173913043478,139.82608695652175,139.82608695652175,139.9480378172176,1.4829045913383263,0.49572649572649574,0.2948717948717949,0.02564102564102564,0.07264957264957266,0.07264957264957266,0.038461538461538464,8,32,3,-0.663122658240795,-0.7485107481711013,179.357833655706,57.011674324223684,517,1,1,219.0
IL__CPD_DIST_1,2025-08-11,219,198.0,234.0,226.0,212.25,849.0,207.9060032120653,131.91304347826087,133.52173913043478,138.82608695652175,137.37751834250446,1.6601845748187212,0.4898989898989899,0.26262626262626265,0.045454545454545456,0.030303030303030304,0.09595959595959595,0.07575757575757576,8,33,3,-0.7485107481711011,-0.6631226582407952,179.357833655706,57.011674324223684,517,1,0,174.0
IL__CPD_DIST_1,2025-08-18,174,219.0,198.0,191.0,210.5,842.0,212.34360192723918,140.34782608695653,131.91304347826087,135.52173913043478,135.19172839680704,1.2397769516728623,0.4977168949771689,0.2922374429223744,0.0410958904109589,0.0502283105022831,0.0867579908675799,0.0319634703196347,8,34,3,-0.8229838658936564,-0.5680647467311559,179.357833655706,57.011674324223684,517,1,1,195.0
IL__CPD_DIST_1,2025-08-25,195,174.0,219.0,234.0,206.25,825.0,197.00616115634352,128.56521739130434,140.34782608695653,136.40217391304347,137.25416747286684,1.516739939127494,0.4482758620689655,0.3103448275862069,0.017241379310344827,0.05747126436781609,0.13218390804597702,0.034482758620689655,8,35,3,-0.8854560256532096,-0.4647231720437691,179.357833655706,57.011674324223684,517,1,1,180.0
IL__CPD_DIST_1,2025-09-01,180,195.0,174.0,198.0,196.5,786.0,196.2036966938061,128.04347826086956,128.56521739130434,133.58695652173913,133.77858744024184,1.4057724957555178,0.4461538461538462,0.3487179487179487,0.041025641025641026,0.05128205128205128,0.08717948717948718,0.02564102564102564,9,36,3,-0.9350162426854147,-0.3546048870425359,179.357833655706,57.011674324223684,517,1,1,193.0
IL__CPD_DIST_1,2025-09-08,193,180.0,195.0,219.0,192.0,768.0,189.72221801628365,128.82608695652175,128.04347826086956,132.2173913043478,131.48454376849293,1.4981437732028349,0.43333333333333335,0.3388888888888889,0.044444444444444446,0.03888888888888889,0.12222222222222222,0.022222222222222223,9,37,3,-0.970941817426052,-0.23931566428755774,179.357833655706,57.011674324223684,517,1,1,213.0
IL__CPD_DIST_1,2025-09-15,213,193.0,180.0,174.0,185.5,742.0,191.03333080977018,134.30434782608697,128.82608695652175,131.44565217391306,130.42116104370444,1.5859501456782128,0.44559585492227977,0.3471502590673575,0.025906735751295335,0.046632124352331605,0.10362694300518134,0.031088082901554404,9,38,3,-0.992708874098054,-0.12053668025532357,179.357833655706,57.011674324223684,517,1,1,192.0
IL__CPD_DIST_1,2025-09-22,192,213.0,193.0,195.0,195.25,781.0,199.8199984858621,128.1304347826087,134.30434782608697,129.93478260869566,131.97443575665744,1.498473023413641,0.48826291079812206,0.3333333333333333,0.04225352112676056,0.028169014084507043,0.09389671361502347,0.014084507042253521,9,39,3,-1.0,-1.8369701987210297e-16,179.357833655706,57.011674324223684,517,1,1,242.0
IL__CPD_DIST_1,2025-09-29,242,192.0,213.0,180.0,194.5,778.0,196.69199909151726,138.08695652173913,128.1304347826087,129.82608695652175,130.43683536703793,1.7525188916876575,0.5104166666666666,0.2760416666666667,0.052083333333333336,0.046875,0.08854166666666667,0.026041666666666668,9,40,3,-0.992708874098054,0.1205366802553232,179.357833655706,57.011674324223684,517,1,1,199.0
IL__CPD_DIST_1,2025-10-06,199,242.0,192.0,193.0,210.0,840.0,214.81519945491036,124.1304347826087,138.08695652173913,132.33695652173913,133.4968838289184,1.6031523642732048,0.4380165289256198,0.3347107438016529,0.05785123966942149,0.0371900826446281,0.07851239669421488,0.05371900826446281,10,41,4,-0.9709418174260521,0.23931566428755738,179.357833655706,57.011674324223684,517,1,1,189.0
IL__CPD_DIST_1,2025-10-13,189,199.0,242.0,213.0,211.5,846.0,208.48911967294623,125.65217391304348,124.1304347826087,131.16304347826087,129.75030421039452,1.504152249134948,0.507537688442211,0.2914572864321608,0.05025125628140704,0.020100502512562814,0.10050251256281408,0.03015075376884422,10,42,4,-0.9350162426854148,0.35460488704253557,179.357833655706,57.011674324223684,517,1,1,192.0
IL__CPD_DIST_1,2025-10-20,192,189.0,199.0,192.0,205.5,822.0,200.69347180376775,133.2173913043478,125.65217391304348,129.0,128.1110520914541,1.441253263707572,0.455026455026455,0.32275132275132273,0.07407407407407407,0.031746031746031744,0.08994708994708994,0.026455026455026454,10,43,4,-0.8854560256532101,0.464723172043768,179.357833655706,57.011674324223684,517,1,0,166.0
IL__CPD_DIST_1,2025-10-27,166,192.0,189.0,242.0,205.5,822.0,197.21608308226064,132.43478260869566,133.2173913043478,130.27173913043478,130.15358777661157,1.253447143795141,0.4479166666666667,0.3333333333333333,0.036458333333333336,0.03125,0.11458333333333333,0.036458333333333336,10,44,4,-0.822983865893657,0.5680647467311548,179.357833655706,57.011674324223684,517,1,1,178.0
IL__CPD_DIST_1,2025-11-03,178,166.0,192.0,199.0,186.5,746.0,184.72964984935638,120.08695652173913,132.43478260869566,128.85869565217394,131.06606570944518,1.4822592324402608,0.4578313253012048,0.3373493975903614,0.018072289156626505,0.05421686746987952,0.10843373493975904,0.024096385542168676,11,45,4,-0.7485107481711011,0.6631226582407953,179.357833655706,57.011674324223684,517,1,0,166.0
IL__CPD_DIST_1,2025-11-10,166,178.0,166.0,189.0,181.25,725.0,182.03778990961382,121.3913043478261,120.08695652173913,127.84782608695652,126.67442203436276,1.3674785100286533,0.5056179775280899,0.30337078651685395,0.056179775280898875,0.03932584269662921,0.07865168539325842,0.016853932584269662,11,46,4,-0.6631226582407956,0.7485107481711007,179.357833655706,57.011674324223684,517,1,0,170.0
IL__CPD_DIST_1,2025-11-17,170,166.0,178.0,192.0,175.5,702.0,175.6226739457683,124.8695652173913,121.3913043478261,126.78260869565219,124.56117495974809,1.3614206128133706,0.5421686746987951,0.25301204819277107,0.04216867469879518,0.018072289156626505,0.0783132530120482,0.06626506024096386,11,47,4,-0.5680647467311559,0.8229838658936564,179.357833655706,57.011674324223684,517,1,0,139.0
IL__CPD_DIST_1,2025-11-24,139,170.0,166.0,166.0,170.0,680.0,173.37360436746098,103.30434782608695,124.8695652173913,124.69565217391303,124.68453106280538,1.3455387205387206,0.5411764705882353,0.3411764705882353,0.0058823529411764705,0.011764705882352941,0.08823529411764706,0.011764705882352941,11,48,4,-0.4647231720437684,0.88545602565321,179.357833655706,57.011674324223684,517,1,0,141.0
IL__CPD_DIST_1,2025-12-01,141,139.0,170.0,178.0,163.25,653.0,159.6241626204766,104.65217391304348,103.30434782608695,117.41304347826087,116.132457768118,1.3473203157457416,0.5827338129496403,0.2517985611510791,0.02877697841726619,0.014388489208633094,0.1223021582733813,0.0,12,49,4,-0.35460488704253595,0.9350162426854147,179.357833655706,57.011674324223684,517,1,0,147.0
IL__CPD_DIST_1,2025-12-08,147,141.0,139.0,166.0,154.0,616.0,152.17449757228596,111.69565217391305,104.65217391304348,113.55434782608695,111.5403442260882,1.3160762942779292,0.524822695035461,0.2624113475177305,0.04964539007092199,0.04964539007092199,0.11347517730496454,0.0,12,50,4,-0.2393156642875578,0.970941817426052,179.357833655706,57.011674324223684,517,1,1,178.0
IL__CPD_DIST_1,2025-12-15,178,147.0,141.0,170.0,149.25,597.0,150.10469854337157,114.73913043478261,111.69565217391305,111.1304347826087,111.60246740521814,1.5513452065176203,0.54421768707483,0.29931972789115646,0.04081632653061224,0.027210884353741496,0.07482993197278912,0.013605442176870748,12,51,4,-0.12053668025532363,0.992708874098054,179.357833655706,57.011674324223684,517,1,0,139.0
IL__CPD_DIST_1,2025-12-22,139,178.0,147.0,139.0,151.25,605.0,161.26281912602295,109.26086956521739,114.73913043478261,108.59782608695653,112.85713261704393,1.2721846398726622,0.5617977528089888,0.25842696629213485,0.08426966292134831,0.02247191011235955,0.06179775280898876,0.011235955056179775,12,52,4,6.432490598706546e-16,1.0,179.357833655706,57.011674324223684,517,1,0,57.0
IL__CPD_DIST_10,2024-12-30,118,110.0,118.0,136.0,122.0,488.0,118.88195165186644,116.91304347826087,119.30434782608695,126.3804347826087,124.21031391881685,1.0092971364819636,0.2545454545454545,0.4818181818181818,0.06363636363636363,0.03636363636363636,0.10909090909090909,0.05454545454545454,12,1,4,0.12053668025532305,0.992708874098054,145.10444874274663,28.105640960734988,517,1,0,94.0
IL__CPD_DIST_10,2025-01-06,94,118.0,110.0,124.0,117.5,470.0,118.52917099111987,111.73913043478261,116.91304347826087,122.52173913043478,121.29140574259446,0.8412451361867704,0.15254237288135594,0.5423728813559322,0.03389830508474576,0.059322033898305086,0.11016949152542373,0.1016949152542373,1,2,1,0.23931566428755774,0.970941817426052,145.10444874274663,28.105640960734988,517,1,0,106.0
IL__CPD_DIST_10,2025-01-13,106,94.0,118.0,118.0,110.0,440.0,108.71750259467191,120.04347826086956,111.73913043478261,117.96739130434783,117.47049561946972,0.8830134009416878,0.2553191489361702,0.3617021276595745,0.031914893617021274,0.05319148936170213,0.06382978723404255,0.23404255319148937,1,3,1,0.3546048870425356,0.9350162426854148,145.10444874274663,28.105640960734988,517,1,0,98.0
IL__CPD_DIST_10,2025-01-20,98,106.0,94.0,110.0,107.0,428.0,107.63050155680315,108.6086956521739,120.04347826086956,117.0,118.49968867602965,0.9023218574859888,0.330188679245283,0.330188679245283,0.02830188679245283,0.05660377358490566,0.04716981132075472,0.20754716981132076,1,4,1,0.4647231720437685,0.8854560256532099,145.10444874274663,28.105640960734988,517,1,0,120.0
IL__CPD_DIST_10,2025-01-27,120,98.0,106.0,118.0,104.0,416.0,103.7783009340819,125.73913043478261,108.6086956521739,114.32608695652175,114.54329146648736,0.954356846473029,0.16326530612244897,0.45918367346938777,0.04081632653061224,0.04081632653061224,0.12244897959183673,0.17346938775510204,1,5,1,0.5680647467311558,0.8229838658936564,145.10444874274663,28.105640960734988,517,1,0,102.0
IL__CPD_DIST_10,2025-02-03,102,120.0,98.0,94.0,104.5,418.0,110.26698056044913,112.1304347826087,125.73913043478261,116.53260869565217,119.02162705380547,0.9096549050019387,0.23333333333333334,0.5,0.05,0.03333333333333333,0.075,0.10833333333333334,2,6,1,0.6631226582407952,0.7485107481711011,145.10444874274663,28.105640960734988,517,1,0,110.0
IL__CPD_DIST_10,2025-02-10,110,102.0,120.0,106.0,106.5,426.0,106.96018833626948,107.3913043478261,112.1304347826087,116.63043478260869,116.26515014532677,1.0242914979757085,0.16666666666666666,0.5196078431372549,0.06862745098039216,0.049019607843137254,0.06862745098039216,0.12745098039215685,2,7,1,0.7485107481711011,0.6631226582407953,145.10444874274663,28.105640960734988,517,1,0,106.0
IL__CPD_DIST_10,2025-02-17,106,110.0,102.0,98.0,107.5,430.0,108.17611300176169,115.21739130434783,107.3913043478261,113.46739130434783,112.7156118263265,0.92,0.17272727272727273,0.41818181818181815,0.00909090909090909,0.06363636363636363,0.07272727272727272,0.2636363636363636,2,8,1,0.8229838658936564,0.5680647467311558,145.10444874274663,28.105640960734988,517,1,0,108.0
IL__CPD_DIST_10,2025-02-24,108,106.0,110.0,120.0,109.5,438.0,107.30566780105701,116.78260869565217,115.21739130434783,115.1195652173913,113.71632361753504,0.9247952345495161,0.24528301886792453,0.32075471698113206,0.02830188679245283,0.0660377358490566,0.07547169811320754,0.2641509433962264,2,9,1,0.8854560256532098,0.4647231720437686,145.10444874274663,28.105640960734988,517,1,0,117.0
IL__CPD_DIST_10,2025-03-03,117,108.0,106.0,102.0,106.5,426.0,107.58340068063421,115.69565217391305,116.78260869565217,112.8804347826087,114.94283764878189,1.0112739571589628,0.23148148148148148,0.39814814814814814,0.018518518518518517,0.05555555555555555,0.027777777777777776,0.26851851851851855,3,10,1,0.9350162426854148,0.35460488704253557,145.10444874274663,28.105640960734988,517,1,0,139.0
IL__CPD_DIST_10,2025-03-10,139,117.0,108.0,110.0,110.25,441.0,111.35004040838052,129.69565217391303,115.69565217391305,113.7717391304348,115.24396345883434,1.0717398592021457,0.1794871794871795,0.4444444444444444,0.02564102564102564,0.02564102564102564,0.08547008547008547,0.23931623931623933,3,11,1,0.970941817426052,0.23931566428755804,145.10444874274663,28.105640960734988,517,1,0,102.0
IL__CPD_DIST_10,2025-03-17,102,139.0,117.0,106.0,117.5,470.0,122.41002424502832,124.17391304347827,129.69565217391303,119.34782608695652,121.02463894486581,0.8214285714285714,0.26618705035971224,0.4460431654676259,0.050359712230215826,0.03597122302158273,0.02158273381294964,0.17985611510791366,3,12,1,0.992708874098054,0.120536680255323,145.10444874274663,28.105640960734988,517,1,0,130.0
IL__CPD_DIST_10,2025-03-24,130,102.0,139.0,108.0,116.5,466.0,114.24601454701698,120.82608695652173,124.17391304347827,121.58695652173913,122.28434858431079,1.0759265922993884,0.2647058823529412,0.35294117647058826,0.0196078431372549,0.10784313725490197,0.058823529411764705,0.19607843137254902,3,13,1,1.0,-1.6081226496766366e-16,145.10444874274663,28.105640960734988,517,1,0,138.0
IL__CPD_DIST_10,2025-03-31,138,130.0,102.0,117.0,122.0,488.0,120.5476087282102,117.73913043478261,120.82608695652173,122.59782608695652,121.70104393319517,1.172082717872969,0.2076923076923077,0.4,0.03076923076923077,0.046153846153846156,0.12307692307692308,0.19230769230769232,3,14,1,0.992708874098054,-0.12053668025532288,145.10444874274663,28.105640960734988,517,1,0,116.0
IL__CPD_DIST_10,2025-04-07,116,138.0,130.0,139.0,127.25,509.0,127.52856523692611,123.47826086956522,117.73913043478261,123.1086956521739,120.11627853383015,0.9394366197183098,0.21014492753623187,0.5,0.021739130434782608,0.021739130434782608,0.057971014492753624,0.18840579710144928,4,15,2,0.9709418174260521,-0.2393156642875575,145.10444874274663,28.105640960734988,517,1,0,122.0
IL__CPD_DIST_10,2025-04-14,122,116.0,138.0,102.0,121.5,486.0,122.91713914215568,127.95652173913044,123.47826086956522,121.55434782608695,121.46107146812419,0.9534488617057424,0.1896551724137931,0.46551724137931033,0.04310344827586207,0.04310344827586207,0.09482758620689655,0.16379310344827586,4,16,2,0.9350162426854148,-0.35460488704253545,145.10444874274663,28.105640960734988,517,1,0,124.0
IL__CPD_DIST_10,2025-04-21,124,122.0,116.0,130.0,126.5,506.0,122.55028348529342,131.56521739130434,127.95652173913044,122.5,124.05925157652669,0.9424983476536682,0.19672131147540983,0.4918032786885246,0.03278688524590164,0.040983606557377046,0.04918032786885246,0.1885245901639344,4,17,2,0.8854560256532099,-0.4647231720437685,145.10444874274663,28.105640960734988,517,1,0,141.0
IL__CPD_DIST_10,2025-04-28,141,124.0,122.0,138.0,125.0,500.0,123.13017009117604,128.82608695652175,131.56521739130434,125.18478260869566,127.06163790243775,1.0944988187647653,0.1935483870967742,0.5080645161290323,0.016129032258064516,0.04032258064516129,0.056451612903225805,0.18548387096774194,4,18,2,0.8229838658936565,-0.5680647467311557,145.10444874274663,28.105640960734988,517,1,0,115.0
